ORF,RANK,BIN,evo_rate_norm
YNL038W,4780.0,4High,0.8632833664439227
YNL039W,2467.0,2Medium,0.44554813075672745
YNL040W,4023.0,3Medhigh,0.7265667328878455
YNL041C,3775.0,3Medhigh,0.6817771356330142
YNL042W,4370.0,3Medhigh,0.7892360484016615
YNL044W,1171.0,1Medlow,0.21148636445728733
YNL045W,1590.0,1Medlow,0.2871591114321835
YNL047C,3639.0,3Medhigh,0.657215098428752
YNL048W,3326.0,3Medhigh,0.6006862922160014
YNL049C,2314.0,2Medium,0.41791583890193246
YNL050C,5102.0,4High,0.9214376015893083
YNL051W,4486.0,4High,0.8101860213111793
YNL052W,1335.0,1Medlow,0.2411052916741918
YNL053W,4835.0,4High,0.87321654325447
YNL054W,3633.0,3Medhigh,0.6561314791403287
YNL055C,509.0,0Low,0.09192703630124616
YNL056W,2786.0,2Medium,0.5031605562579013
YNL058C,4547.0,4High,0.8212028174101499
YNL059C,1373.0,1Medlow,0.24796821383420625
YNL061W,408.0,0Low,0.07368611161278671
YNL062C,2110.0,1Medlow,0.3810727830955391
YNL063W,4182.0,3Medhigh,0.7552826440310637
YNL064C,747.0,0Low,0.1349106014087051
YNL065W,1297.0,1Medlow,0.23424236951417735
YNL066W,2928.0,2Medium,0.5288062127505869
YNL067W,459.0,0Low,0.08289687556438505
YNL068C,3207.0,2Medium,0.579194509662272
YNL069C,255.0,0Low,0.04605381975799169
YNL070W,485.0,0Low,0.08759255914755283
YNL071W,1602.0,1Medlow,0.2893263500090302
YNL072W,2535.0,2Medium,0.4578291493588586
YNL073W,3973.0,3Medhigh,0.7175365721509843
YNL074C,5004.0,4High,0.9037384865450605
YNL075W,359.0,0Low,0.06483655409066282
YNL076W,3556.0,3Medhigh,0.6422250316055625
YNL077W,3127.0,2Medium,0.5647462524832942
YNL078W,5222.0,4High,0.943109987357775
YNL079C,1041.0,0Low,0.18800794654144845
YNL080C,2969.0,2Medium,0.5362109445548131
YNL081C,1066.0,0Low,0.192523026909879
YNL082W,3580.0,3Medhigh,0.6465595087592559
YNL083W,2123.0,1Medlow,0.383420624887123
YNL084C,3145.0,2Medium,0.5679971103485641
YNL085W,1927.0,1Medlow,0.3480223947986274
YNL086W,4137.0,3Medhigh,0.7471554993678887
YNL087W,3292.0,2Medium,0.5945457829149359
YNL088W,1365.0,1Medlow,0.24652338811630847
YNL090W,666.0,0Low,0.12028174101499006
YNL091W,3567.0,3Medhigh,0.6442116669676721
YNL092W,3640.0,3Medhigh,0.6573957016434893
YNL093W,3786.0,3Medhigh,0.6837637709951238
YNL094W,3157.0,2Medium,0.5701643489254109
YNL095C,3273.0,2Medium,0.5911143218349286
YNL096C,141.0,0Low,0.025465053277948346
YNL097C,2313.0,2Medium,0.4177352356871952
YNL098C,3482.0,3Medhigh,0.6288603937150081
YNL099C,1075.0,0Low,0.194148455842514
YNL100W,4734.0,4High,0.8549756185660105
YNL101W,1527.0,1Medlow,0.27578110890373847
YNL102W,1381.0,1Medlow,0.24941303955210403
YNL103W,4723.0,4High,0.852988983203901
YNL104C,592.0,0Low,0.10691710312443561
YNL106C,2722.0,2Medium,0.49160195051471917
YNL107W,2512.0,2Medium,0.4536752754199025
YNL108C,1703.0,1Medlow,0.3075672746974896
YNL110C,3246.0,2Medium,0.5862380350370237
YNL111C,2634.0,2Medium,0.4757088676178436
YNL112W,484.0,0Low,0.0874119559328156
YNL113W,1061.0,0Low,0.19162001083619287
YNL115C,2392.0,2Medium,0.4320028896514358
YNL116W,2959.0,2Medium,0.5344049124074408
YNL117W,670.0,0Low,0.12100415387393895
YNL118C,4448.0,4High,0.8033230991511648
YNL119W,3893.0,3Medhigh,0.7030883149720065
YNL121C,1354.0,1Medlow,0.24453675275419903
YNL122C,3083.0,2Medium,0.5567997110348564
YNL123W,762.0,0Low,0.13761964962976342
YNL124W,4145.0,3Medhigh,0.7486003250857866
YNL125C,3049.0,2Medium,0.5506592017337909
YNL126W,3985.0,3Medhigh,0.719703810727831
YNL127W,3165.0,2Medium,0.5716091746433086
YNL128W,4274.0,3Medhigh,0.7718981397868883
YNL129W,2614.0,2Medium,0.47209680332309917
YNL130C,3232.0,2Medium,0.5837095900307026
YNL131W,2345.0,2Medium,0.42351453855878635
YNL132W,367.0,0Low,0.0662813798085606
YNL133C,4931.0,4High,0.8905544518692433
YNL134C,2005.0,1Medlow,0.36210944554813074
YNL135C,279.0,0Low,0.050388296911685025
YNL136W,5241.0,4High,0.9465414484377822
YNL137C,2592.0,2Medium,0.4681235325988803
YNL138W,1972.0,1Medlow,0.35614953946180244
YNL138W-A,5031.0,4High,0.9086147733429655
YNL139C,3481.0,3Medhigh,0.6286797905002709
YNL141W,1620.0,1Medlow,0.29257720787430014
YNL142W,719.0,0Low,0.12985371139606286
YNL144C,4591.0,4High,0.8291493588585876
YNL147W,1097.0,0Low,0.19812172656673288
YNL148C,5212.0,4High,0.9413039552104028
YNL149C,4237.0,3Medhigh,0.765215820841611
YNL151C,1701.0,1Medlow,0.30720606826801516
YNL152W,2972.0,2Medium,0.5367527541990248
YNL153C,2544.0,2Medium,0.4594545782914936
YNL154C,664.0,0Low,0.11992053458551562
YNL155W,4263.0,3Medhigh,0.7699115044247787
YNL156C,2922.0,2Medium,0.5277225934621637
YNL157W,2263.0,2Medium,0.4087050749503341
YNL158W,5480.0,4High,0.9897056167599784
YNL159C,4401.0,3Medhigh,0.7948347480585154
YNL160W,3322.0,2Medium,0.5999638793570525
YNL161W,564.0,0Low,0.10186021311179339
YNL162W,85.0,0Low,0.015351273252663897
YNL162W-A,4251.0,3Medhigh,0.7677442658479321
YNL163C,1430.0,1Medlow,0.25826259707422794
YNL164C,3984.0,3Medhigh,0.7195232075130937
YNL165W,3371.0,3Medhigh,0.6088134368791764
YNL166C,5256.0,4High,0.9492504966588405
YNL167C,4353.0,3Medhigh,0.7861657937511287
YNL168C,1870.0,1Medlow,0.33772801155860577
YNL169C,1384.0,1Medlow,0.2499548491963157
YNL172W,3251.0,2Medium,0.5871410511107098
YNL173C,5411.0,4High,0.97724399494311
YNL175C,2457.0,2Medium,0.44374209860935526
YNL176C,5192.0,4High,0.9376918909156583
YNL177C,2201.0,1Medlow,0.3975076756366263
YNL178W,78.0,0Low,0.014087050749503342
YNL180C,3541.0,3Medhigh,0.6395159833845042
YNL181W,1501.0,1Medlow,0.2710854253205707
YNL182C,2923.0,2Medium,0.5279031966769009
YNL183C,1021.0,0Low,0.184395882246704
YNL185C,841.0,0Low,0.151887303594004
YNL186W,3427.0,3Medhigh,0.618927216904461
YNL187W,5197.0,4High,0.9385949069893444
YNL188W,5479.0,4High,0.9895250135452411
YNL189W,299.0,0Low,0.054000361206429474
YNL190W,1756.0,1Medlow,0.3171392450785624
YNL191W,673.0,0Low,0.12154596351815063
YNL192W,1589.0,1Medlow,0.28697850821744625
YNL193W,4754.0,4High,0.8585876828607549
YNL194C,3365.0,3Medhigh,0.6077298175907531
YNL195C,5388.0,4High,0.9730901210041538
YNL196C,5237.0,4High,0.9458190355788333
YNL197C,2355.0,2Medium,0.4253205707061586
YNL199C,2542.0,2Medium,0.45909337186201915
YNL200C,1271.0,1Medlow,0.22954668593100958
YNL201C,2265.0,2Medium,0.40906628137980855
YNL202W,1193.0,1Medlow,0.21545963518150624
YNL204C,4162.0,3Medhigh,0.7516705797363193
YNL206C,3499.0,3Medhigh,0.6319306483655409
YNL207W,997.0,0Low,0.18006140509301066
YNL208W,3294.0,2Medium,0.5949069893444103
YNL209W,44.0,0Low,0.007946541448437781
YNL210W,5323.0,4High,0.9613509120462345
YNL211C,4044.0,3Medhigh,0.730359400397327
YNL212W,2358.0,2Medium,0.4258623803503702
YNL213C,4965.0,4High,0.8966949611703088
YNL214W,4813.0,4High,0.869243272530251
YNL215W,4640.0,4High,0.8379989163807116
YNL216W,2103.0,1Medlow,0.37980856059237855
YNL217W,3837.0,3Medhigh,0.692974534946722
YNL218W,1464.0,1Medlow,0.26440310637529346
YNL219C,2485.0,2Medium,0.44879898862199746
YNL220W,372.0,0Low,0.0671843958822467
YNL221C,3372.0,3Medhigh,0.6089940400939137
YNL222W,1044.0,0Low,0.1885497561856601
YNL223W,3458.0,3Medhigh,0.6245259165613148
YNL224C,3245.0,2Medium,0.5860574318222864
YNL225C,4419.0,3Medhigh,0.7980856059237854
YNL227C,2537.0,2Medium,0.45819035578833306
YNL229C,521.0,0Low,0.09409427487809283
YNL230C,4675.0,4High,0.8443200288965144
YNL231C,1173.0,1Medlow,0.2118475708867618
YNL232W,2466.0,2Medium,0.44536752754199027
YNL233W,4504.0,4High,0.8134368791764494
YNL234W,4450.0,4High,0.8036843055806393
YNL236W,1422.0,1Medlow,0.25681777135633016
YNL237W,2770.0,2Medium,0.5002709048221058
YNL238W,2359.0,2Medium,0.42604298356510745
YNL239W,1092.0,0Low,0.1972187104930468
YNL240C,2754.0,2Medium,0.4973812533863103
YNL241C,598.0,0Low,0.10800072241285895
YNL242W,3859.0,3Medhigh,0.696947805670941
YNL243W,1460.0,1Medlow,0.2636806935163446
YNL244C,71.0,0Low,0.012822828246342784
YNL245C,4226.0,3Medhigh,0.7632291854795016
YNL246W,2426.0,2Medium,0.4381433989525014
YNL247W,1474.0,1Medlow,0.2662091385226657
YNL248C,939.0,0Low,0.16958641863825177
YNL249C,4329.0,3Medhigh,0.7818313165974354
YNL250W,2132.0,1Medlow,0.385046053819758
YNL251C,1654.0,1Medlow,0.2987177171753657
YNL252C,4035.0,3Medhigh,0.7287339714646921
YNL253W,3892.0,3Medhigh,0.7029077117572693
YNL254C,5201.0,4High,0.9393173198482933
YNL255C,499.0,0Low,0.09012100415387393
YNL256W,3284.0,2Medium,0.5931009571970381
YNL257C,3436.0,3Medhigh,0.6205526458370959
YNL258C,4727.0,4High,0.85371139606285
YNL259C,1415.0,1Medlow,0.2555535488531696
YNL260C,4973.0,4High,0.8981397868882066
YNL261W,2606.0,2Medium,0.4706519776052014
YNL262W,1027.0,0Low,0.18547950153512732
YNL263C,1689.0,1Medlow,0.3050388296911685
YNL264C,1615.0,1Medlow,0.29167419180061405
YNL265C,3129.0,2Medium,0.5651074589127687
YNL267W,1356.0,1Medlow,0.24489795918367346
YNL268W,1788.0,1Medlow,0.3229185479501535
YNL270C,1935.0,1Medlow,0.3494672205165252
YNL271C,1904.0,1Medlow,0.3438685208596713
YNL272C,4000.0,3Medhigh,0.7224128589488893
YNL273W,2771.0,2Medium,0.500451508036843
YNL274C,1794.0,1Medlow,0.32400216723857683
YNL275W,1751.0,1Medlow,0.3162362290048763
YNL277W,906.0,0Low,0.16362651255192343
YNL278W,4207.0,3Medhigh,0.7597977243994943
YNL279W,4525.0,4High,0.8172295466859311
YNL280C,2831.0,2Medium,0.5112877009210764
YNL281W,2498.0,2Medium,0.45114683041358133
YNL282W,4079.0,3Medhigh,0.7366805129131299
YNL283C,5154.0,4High,0.9308289687556438
YNL284C,2303.0,2Medium,0.415929203539823
YNL284C-B,3316.0,2Medium,0.5988802600686293
YNL286W,5252.0,4High,0.9485280837998916
YNL287W,633.0,0Low,0.11432183492866173
YNL288W,1709.0,1Medlow,0.30865089398591294
YNL289W,2051.0,1Medlow,0.37041719342604296
YNL290W,784.0,0Low,0.1415929203539823
YNL291C,2341.0,2Medium,0.4227921256998375
YNL292W,1952.0,1Medlow,0.35253747516705797
YNL293W,2479.0,2Medium,0.44771536933357414
YNL294C,3818.0,3Medhigh,0.6895430738667149
YNL295W,4018.0,3Medhigh,0.7256637168141593
YNL297C,2835.0,2Medium,0.5120101137800253
YNL298W,1659.0,1Medlow,0.2996207332490518
YNL299W,3314.0,2Medium,0.5985190536391548
YNL300W,4631.0,4High,0.8363734874480766
YNL301C,122.0,0Low,0.022033592197941123
YNL302C,108.0,0Low,0.019505147191620012
YNL304W,3962.0,3Medhigh,0.7155499367888748
YNL305C,2038.0,1Medlow,0.3680693516344591
YNL306W,2896.0,2Medium,0.5230269098789958
YNL307C,1457.0,1Medlow,0.2631388838721329
YNL308C,1945.0,1Medlow,0.3512732526638974
YNL309W,4628.0,4High,0.8358316778038649
YNL310C,2036.0,1Medlow,0.3677081452049846
YNL311C,2940.0,2Medium,0.5309734513274337
YNL312W,725.0,0Low,0.13093733068448618
YNL313C,1959.0,1Medlow,0.3538016976702185
YNL314W,4271.0,3Medhigh,0.7713563301426766
YNL315C,2822.0,2Medium,0.5096622719884414
YNL316C,3954.0,3Medhigh,0.7141051110709771
YNL317W,709.0,0Low,0.12804767924869062
YNL318C,2997.0,2Medium,0.5412678345674553
YNL320W,2217.0,2Medium,0.40039732707242187
YNL321W,989.0,0Low,0.17861657937511288
YNL322C,4822.0,4High,0.8708687014628861
YNL323W,1205.0,1Medlow,0.2176268737583529
YNL325C,1073.0,0Low,0.19378724941303954
YNL326C,3305.0,2Medium,0.5968936247065197
YNL327W,5274.0,4High,0.9525013545241106
YNL328C,3302.0,2Medium,0.596351815062308
YNL329C,3047.0,2Medium,0.5502979953043164
YNL330C,162.0,0Low,0.029257720787430018
YNL331C,1453.0,1Medlow,0.26241647101318405
YNL332W,413.0,0Low,0.07458912768647281
YNL333W,1098.0,0Low,0.1983023297814701
YNL334C,2433.0,2Medium,0.4394076214556619
YNL335W,4220.0,3Medhigh,0.7621455661910782
YNL336W,5513.0,4High,0.9956655228463067
YNL339C,4923.0,4High,0.8891096261513455
YNR001C,399.0,0Low,0.07206068268015171
YNR002C,890.0,0Low,0.16073686111612787
YNR003C,994.0,0Low,0.179519595448799
YNR004W,4529.0,4High,0.8179519595448799
YNR006W,3330.0,3Medhigh,0.6014087050749504
YNR007C,2119.0,1Medlow,0.3826982120281741
YNR008W,1557.0,1Medlow,0.28119920534585513
YNR009W,5023.0,4High,0.9071699476250678
YNR010W,4365.0,3Medhigh,0.7883330323279755
YNR011C,2632.0,2Medium,0.47534766118836913
YNR012W,1435.0,1Medlow,0.25916561314791403
YNR013C,1383.0,1Medlow,0.24977424598157846
YNR014W,4108.0,3Medhigh,0.7419180061405093
YNR015W,2472.0,2Medium,0.4464511468304136
YNR016C,348.0,0Low,0.06284991872855338
YNR017W,1040.0,0Low,0.18782734332671122
YNR018W,1372.0,1Medlow,0.24778761061946902
YNR019W,2859.0,2Medium,0.5163445909337187
YNR020C,1275.0,1Medlow,0.23026909878995847
YNR021W,2926.0,2Medium,0.5284450063211125
YNR022C,5116.0,4High,0.9239660465956294
YNR023W,4451.0,4High,0.8038649087953765
YNR024W,5441.0,4High,0.9826620913852266
YNR026C,3970.0,3Medhigh,0.7169947625067726
YNR027W,4461.0,4High,0.8056709409427488
YNR028W,5166.0,4High,0.9329962073324906
YNR029C,2146.0,1Medlow,0.3875744988260791
YNR030W,3586.0,3Medhigh,0.6476431280476792
YNR031C,1713.0,1Medlow,0.30937330684486186
YNR032C-A,753.0,0Low,0.1359942206971284
YNR032W,930.0,0Low,0.16796098970561676
YNR033W,2957.0,2Medium,0.5340437059779664
YNR034W,1020.0,0Low,0.18421527903196677
YNR034W-A,2675.0,2Medium,0.4831135994220697
YNR035C,1844.0,1Medlow,0.33303232797543797
YNR036C,769.0,0Low,0.13888387213292397
YNR037C,1084.0,0Low,0.195773884775149
YNR038W,3239.0,2Medium,0.5849738125338632
YNR039C,2836.0,2Medium,0.5121907169947625
YNR040W,4513.0,4High,0.8150623081090843
YNR041C,2206.0,1Medlow,0.39841069171031246
YNR043W,1280.0,1Medlow,0.23117211486364458
YNR044W,5533.0,4High,0.9992775871410511
YNR045W,4606.0,4High,0.831858407079646
YNR046W,758.0,0Low,0.13689723677081453
YNR047W,1558.0,1Medlow,0.28137980856059236
YNR048W,3042.0,2Medium,0.5493949792306303
YNR049C,3597.0,3Medhigh,0.6496297634097887
YNR050C,688.0,0Low,0.12425501173920896
YNR051C,4389.0,3Medhigh,0.7926675094816688
YNR052C,1387.0,1Medlow,0.25049665884052735
YNR053C,377.0,0Low,0.06808741195593282
YNR054C,2852.0,2Medium,0.515080368430558
YNR055C,735.0,0Low,0.13274336283185842
YNR056C,1157.0,1Medlow,0.20895791945096623
YNR057C,4192.0,3Medhigh,0.757088676178436
YNR058W,1366.0,1Medlow,0.2467039913310457
YNR059W,5207.0,4High,0.9404009391367166
YNR060W,4351.0,3Medhigh,0.7858045873216544
YNR061C,5436.0,4High,0.9817590753115405
YNR062C,5115.0,4High,0.9237854433808922
YNR063W,5327.0,4High,0.9620733249051833
YNR064C,2847.0,2Medium,0.5141773523568719
YNR065C,4506.0,4High,0.8137980856059238
YNR066C,5397.0,4High,0.9747155499367889
YNR067C,3467.0,3Medhigh,0.6261513454939498
YNR068C,5421.0,4High,0.9790500270904822
YNR069C,4872.0,4High,0.8798988621997471
YNR070W,2447.0,2Medium,0.441936066461983
YNR071C,3115.0,2Medium,0.5625790139064475
YNR072W,3569.0,3Medhigh,0.6445728733971464
YNR073C,392.0,0Low,0.07079646017699115
YNR074C,4379.0,3Medhigh,0.7908614773342966
YNR075W,5493.0,4High,0.9920534585515622
YNR076W,1946.0,1Medlow,0.35145385587863465
YOL001W,3276.0,2Medium,0.5916561314791403
YOL002C,1591.0,1Medlow,0.2873397146469207
YOL003C,3780.0,3Medhigh,0.6826801517067004
YOL004W,1902.0,1Medlow,0.34350731443019683
YOL005C,245.0,0Low,0.04424778761061947
YOL006C,1404.0,1Medlow,0.25356691349106014
YOL007C,4375.0,3Medhigh,0.7901390644753477
YOL008W,3119.0,2Medium,0.5633014267653964
YOL009C,3375.0,3Medhigh,0.6095358497381254
YOL010W,773.0,0Low,0.13960628499187286
YOL011W,1630.0,1Medlow,0.2943832400216724
YOL012C,277.0,0Low,0.05002709048221058
YOL013C,4268.0,3Medhigh,0.7708145204984649
YOL014W,5423.0,4High,0.9794112335199566
YOL015W,5471.0,4High,0.9880801878273433
YOL016C,1087.0,0Low,0.19631569441936067
YOL017W,5282.0,4High,0.9539461802420083
YOL018C,3178.0,2Medium,0.5739570164348925
YOL019W,4279.0,3Medhigh,0.7728011558605743
YOL020W,2385.0,2Medium,0.43073866714827524
YOL021C,724.0,0Low,0.13075672746974895
YOL022C,2536.0,2Medium,0.45800975257359583
YOL023W,2147.0,1Medlow,0.3877551020408163
YOL024W,5506.0,4High,0.9944013003431461
YOL025W,5255.0,4High,0.9490698934441033
YOL026C,3064.0,2Medium,0.5533682499548492
YOL027C,2356.0,2Medium,0.4255011739208958
YOL028C,4893.0,4High,0.8836915297092288
YOL029C,5355.0,4High,0.9671302149178256
YOL030W,1198.0,1Medlow,0.21636265125519233
YOL031C,4626.0,4High,0.8354704713743905
YOL032W,1416.0,1Medlow,0.2557341520679068
YOL033W,3923.0,3Medhigh,0.7085064114141232
YOL034W,1721.0,1Medlow,0.31081813256275964
YOL036W,5099.0,4High,0.9208957919450966
YOL038W,336.0,0Low,0.0606826801517067
YOL039W,589.0,0Low,0.10637529348022395
YOL040C,347.0,0Low,0.06266931551381615
YOL041C,3044.0,2Medium,0.5497561856601048
YOL042W,1413.0,1Medlow,0.25519234242369515
YOL043C,3241.0,2Medium,0.5853350189633375
YOL044W,5484.0,4High,0.9904280296189272
YOL045W,1949.0,1Medlow,0.3519956655228463
YOL047C,4528.0,4High,0.8177713563301426
YOL048C,5063.0,4High,0.9143940762145566
YOL049W,3951.0,3Medhigh,0.7135633014267654
YOL051W,3593.0,3Medhigh,0.6489073505508398
YOL052C,1894.0,1Medlow,0.3420624887122991
YOL052C-A,1225.0,1Medlow,0.22123893805309736
YOL053W,4493.0,4High,0.8114502438143399
YOL054W,4063.0,3Medhigh,0.7337908614773343
YOL055C,1520.0,1Medlow,0.2745168864005779
YOL056W,3068.0,2Medium,0.554090662813798
YOL057W,1663.0,1Medlow,0.3003431461080007
YOL058W,469.0,0Low,0.08470290771175727
YOL059W,867.0,0Low,0.15658298717717176
YOL060C,1829.0,1Medlow,0.33032327975437964
YOL061W,481.0,0Low,0.08687014628860394
YOL062C,1487.0,1Medlow,0.26855698031424957
YOL063C,3721.0,3Medhigh,0.6720245620372043
YOL064C,1233.0,1Medlow,0.22268376377099514
YOL065C,3800.0,3Medhigh,0.6862922160014449
YOL066C,1447.0,1Medlow,0.2613328517247607
YOL067C,1322.0,1Medlow,0.23875744988260791
YOL068C,1637.0,1Medlow,0.2956474625248329
YOL069W,2617.0,2Medium,0.4726386129673108
YOL070C,4194.0,3Medhigh,0.7574498826079105
YOL071W,2598.0,2Medium,0.4692071518873036
YOL072W,3618.0,3Medhigh,0.6534224309192703
YOL073C,3562.0,3Medhigh,0.6433086508939859
YOL075C,1241.0,1Medlow,0.22412858948889292
YOL076W,4690.0,4High,0.8470290771175727
YOL077C,497.0,0Low,0.0897597977243995
YOL077W-A,2388.0,2Medium,0.43128047679248693
YOL078W,2739.0,2Medium,0.49467220516525195
YOL080C,3261.0,2Medium,0.588947083258082
YOL081W,1922.0,1Medlow,0.3471193787249413
YOL082W,5303.0,4High,0.95773884775149
YOL083W,5334.0,4High,0.9633375474083439
YOL084W,2137.0,1Medlow,0.38594906989344413
YOL086C,1687.0,1Medlow,0.30467762326169406
YOL086W-A,4804.0,4High,0.8676178435976161
YOL087C,2849.0,2Medium,0.5145385587863464
YOL088C,4956.0,4High,0.8950695322376738
YOL089C,3922.0,3Medhigh,0.708325808199386
YOL090W,1341.0,1Medlow,0.24218891096261513
YOL091W,4564.0,4High,0.8242730720606827
YOL092W,2326.0,2Medium,0.4200830774787791
YOL093W,2008.0,1Medlow,0.3626512551923424
YOL094C,400.0,0Low,0.07224128589488893
YOL095C,3407.0,3Medhigh,0.6153151526097165
YOL096C,2802.0,2Medium,0.5060502076936969
YOL097C,461.0,0Low,0.08325808199385949
YOL098C,1991.0,1Medlow,0.35958100054180964
YOL100W,3946.0,3Medhigh,0.7126602853530792
YOL101C,4814.0,4High,0.8694238757449883
YOL102C,3602.0,3Medhigh,0.6505327794834748
YOL103W,984.0,0Low,0.17771356330142676
YOL103W-B,2814.0,2Medium,0.5082174462705437
YOL104C,5360.0,4High,0.9680332309915116
YOL105C,5096.0,4High,0.9203539823008849
YOL107W,3264.0,2Medium,0.5894888929022937
YOL108C,4165.0,3Medhigh,0.7522123893805309
YOL109W,2062.0,1Medlow,0.3724038287881524
YOL110W,4614.0,4High,0.8333032327975438
YOL111C,5110.0,4High,0.922882427307206
YOL112W,2950.0,2Medium,0.5327794834748059
YOL113W,3998.0,3Medhigh,0.7220516525194148
YOL114C,3877.0,3Medhigh,0.700198663536211
YOL115W,2059.0,1Medlow,0.37186201914394074
YOL116W,3100.0,2Medium,0.5598699656853892
YOL117W,4410.0,3Medhigh,0.7964601769911505
YOL119C,1674.0,1Medlow,0.3023297814701102
YOL120C,117.0,0Low,0.02113057612425501
YOL121C,38.0,0Low,0.006862922160014448
YOL122C,2180.0,1Medlow,0.39371500812714466
YOL123W,1028.0,0Low,0.18566010474986455
YOL124C,957.0,0Low,0.17283727650352176
YOL125W,4255.0,3Medhigh,0.768466678706881
YOL126C,1053.0,0Low,0.1901751851182951
YOL127W,74.0,0Low,0.013364637890554452
YOL128C,4175.0,3Medhigh,0.7540184215279032
YOL129W,1270.0,1Medlow,0.22936608271627235
YOL130W,1915.0,1Medlow,0.34585515622178076
YOL131W,5288.0,4High,0.9550297995304317
YOL132W,3022.0,2Medium,0.5457829149358858
YOL133W,1195.0,1Medlow,0.21582084161098067
YOL135C,2945.0,2Medium,0.5318764674011197
YOL136C,2669.0,2Medium,0.4820299801336464
YOL137W,3743.0,3Medhigh,0.6759978327614231
YOL138C,3681.0,3Medhigh,0.6648004334477153
YOL139C,360.0,0Low,0.06501715730540003
YOL140W,950.0,0Low,0.1715730540003612
YOL141W,3552.0,3Medhigh,0.6415026187466137
YOL142W,3288.0,2Medium,0.593823370055987
YOL143C,691.0,0Low,0.12479682138342063
YOL144W,4416.0,3Medhigh,0.7975437962795737
YOL145C,1723.0,1Medlow,0.31117933899223404
YOL146W,1752.0,1Medlow,0.31641683221961353
YOL147C,1967.0,1Medlow,0.3552465233881163
YOL148C,1807.0,1Medlow,0.32635000903016076
YOL149W,1825.0,1Medlow,0.3296008668954307
YOL151W,2995.0,2Medium,0.5409066281379808
YOL152W,5048.0,4High,0.9116850279934983
YOL154W,2241.0,2Medium,0.4047318042261152
YOL155C,4285.0,3Medhigh,0.7738847751489977
YOL156W,3548.0,3Medhigh,0.6407802058876648
YOL157C,1216.0,1Medlow,0.21961350912046235
YOL158C,4354.0,3Medhigh,0.786346396965866
YOL159C,5234.0,4High,0.9452772259346216
YOL161C,1462.0,1Medlow,0.26404189994581906
YOL162W,5438.0,4High,0.982120281741015
YOL163W,5501.0,4High,0.99349828426946
YOL164W,5050.0,4High,0.9120462344229727
YOR001W,4025.0,3Medhigh,0.7269279393173198
YOR002W,892.0,0Low,0.16109806754560232
YOR003W,3385.0,3Medhigh,0.6113418818854975
YOR004W,2586.0,2Medium,0.4670399133104569
YOR005C,3889.0,3Medhigh,0.7023659021130576
YOR006C,2803.0,2Medium,0.5062308109084341
YOR007C,3463.0,3Medhigh,0.6254289326350009
YOR008C,4404.0,3Medhigh,0.7953765577027271
YOR009W,5126.0,4High,0.9257720787430016
YOR010C,3608.0,3Medhigh,0.6516163987718981
YOR011W,2687.0,2Medium,0.48528083799891636
YOR012W,4273.0,3Medhigh,0.771717536572151
YOR014W,898.0,0Low,0.16218168683402565
YOR016C,1910.0,1Medlow,0.3449521401480946
YOR017W,4074.0,3Medhigh,0.7357774968394437
YOR018W,3204.0,2Medium,0.5786527000180604
YOR019W,4722.0,4High,0.8528083799891638
YOR020C,344.0,0Low,0.06212750586960448
YOR020W-A,4828.0,4High,0.8719523207513094
YOR021C,1787.0,1Medlow,0.3227379447354163
YOR022C,2965.0,2Medium,0.5354885316958642
YOR023C,3956.0,3Medhigh,0.7144663175004515
YOR025W,2513.0,2Medium,0.4538558786346397
YOR026W,4367.0,3Medhigh,0.7886942387574499
YOR027W,943.0,0Low,0.17030883149720066
YOR028C,4539.0,4High,0.8197579916922522
YOR030W,5119.0,4High,0.9245078562398411
YOR032C,4343.0,3Medhigh,0.7843597616037565
YOR033C,3607.0,3Medhigh,0.6514357955571609
YOR034C,5042.0,4High,0.910601408705075
YOR035C,3957.0,3Medhigh,0.7146469207151888
YOR036W,3181.0,2Medium,0.5744988260791042
YOR037W,4768.0,4High,0.861116127867076
YOR038C,3190.0,2Medium,0.5761242550117393
YOR039W,671.0,0Low,0.12118475708867618
YOR040W,4106.0,3Medhigh,0.7415567997110348
YOR042W,4243.0,3Medhigh,0.7662994401300343
YOR043W,1574.0,1Medlow,0.2842694599963879
YOR044W,5357.0,4High,0.9674914213472999
YOR045W,3712.0,3Medhigh,0.6703991331045692
YOR046C,586.0,0Low,0.10583348383601228
YOR047C,2456.0,2Medium,0.44356149539461803
YOR048C,1229.0,1Medlow,0.22196135091204625
YOR049C,2768.0,2Medium,0.4999096983926314
YOR051C,2505.0,2Medium,0.45241105291674194
YOR052C,1439.0,1Medlow,0.25988802600686295
YOR054C,3234.0,2Medium,0.584070796460177
YOR056C,2540.0,2Medium,0.4587321654325447
YOR057W,4278.0,3Medhigh,0.7726205526458371
YOR058C,4369.0,3Medhigh,0.7890554451869243
YOR059C,2761.0,2Medium,0.49864547588947084
YOR060C,4812.0,4High,0.8690626693155138
YOR061W,442.0,0Low,0.07982662091385227
YOR062C,5181.0,4High,0.9357052555535489
YOR063W,190.0,0Low,0.03431461080007224
YOR064C,4653.0,4High,0.8403467581722954
YOR065W,531.0,0Low,0.09590030702546505
YOR066W,4906.0,4High,0.8860393715008127
YOR067C,1781.0,1Medlow,0.32165432544699296
YOR069W,4422.0,3Medhigh,0.7986274155679971
YOR070C,1247.0,1Medlow,0.22521220877731624
YOR071C,2982.0,2Medium,0.538558786346397
YOR073W,4581.0,4High,0.8273433267112155
